,tconst,averageRating,numVotes
1210141,tt8480678,4.2,1282
1210175,tt8482492,5.2,2726
1210178,tt8482584,6.9,5127
1210211,tt8483202,9.1,8
1210213,tt8483220,4.3,283
1210215,tt8483272,5.3,228
1210272,tt8483980,7.6,10
1210274,tt8484012,6.3,3789
1210275,tt8484038,2.7,164
1210276,tt8484078,6.2,406
1210281,tt8484160,6.4,3714
1210283,tt8484182,6.7,73
1210286,tt8484252,6.1,45
1210314,tt8484942,4.6,2239
1210321,tt8485364,6.0,20554
1210331,tt8485526,6.8,351
1210332,tt8485548,4.0,3640
1210341,tt8485772,5.1,2229
1210363,tt8487580,6.3,248
1210382,tt8487982,4.3,874
1210388,tt8488102,3.2,53
1210414,tt8488518,4.3,877
1210416,tt8488534,4.4,133
1210418,tt8488542,6.5,407
1210446,tt8488746,4.2,26
1210486,tt8489090,5.1,188
1210491,tt8489152,6.2,944
1210499,tt8489384,5.4,2213
1210560,tt8490510,6.3,86
1210563,tt8490534,5.9,56
1210577,tt8490744,6.7,1488
1210582,tt8490838,5.3,460
1210618,tt8492672,5.7,10
1210643,tt8493238,6.2,71
1210653,tt8493638,3.4,137
1210656,tt8493776,4.5,804
1210661,tt8493804,7.0,10
1210662,tt8493962,5.6,54
1210663,tt8493970,6.0,166
1210665,tt8493998,4.3,1605
1210681,tt8495156,8.4,18
1210725,tt8495520,5.9,17
1210730,tt8495600,6.3,820
1210805,tt8497794,7.6,1498
1210834,tt8498198,1.7,136
1210843,tt8498366,4.9,46
1210896,tt8499638,6.6,907
1210905,tt8499810,6.8,15
1210931,tt8500038,5.8,108
1210953,tt8501318,6.7,354
1210957,tt8501500,5.0,54
1211048,tt8502944,5.4,215
1211057,tt8503170,4.7,144
1211060,tt8503240,5.3,159
1211070,tt8503618,8.3,92043
1211081,tt8504014,6.8,20322
1211096,tt8505360,6.1,43
1211125,tt8505838,5.1,150
1211136,tt8505942,6.3,170
1211140,tt8506028,6.2,54
1211150,tt8506500,2.7,169
1211152,tt8506714,3.9,240
1211154,tt8506788,6.3,524
1211162,tt8506840,7.2,1690
1211231,tt8508496,6.4,54
1211239,tt8508734,6.5,40992
1211254,tt8509342,7.3,20
1211304,tt8510070,6.7,77
1211318,tt8510196,3.8,321
1211319,tt8510206,6.6,381
1211338,tt8510324,4.4,1867
1211343,tt8510350,5.6,5885
1211350,tt8510484,6.5,327
1211351,tt8510488,6.1,15326
1211358,tt8510674,2.9,64
1211377,tt8511854,4.3,217
1211381,tt8512120,6.8,353
1211389,tt8512322,6.1,205
1211420,tt8512746,4.6,690
1211422,tt8512952,8.1,12
1211424,tt8512986,5.8,308
1211436,tt8513044,7.0,534
1211448,tt8513302,7.0,695
1211465,tt8514324,9.0,69
1211474,tt8514632,2.3,130
1211477,tt8514696,6.6,910
1211479,tt8514706,3.2,94
1211513,tt8515302,6.0,39
1211529,tt8515442,7.1,22
1211543,tt8515700,6.5,1785
1211549,tt8515802,4.9,196
1211555,tt8516398,7.7,9
1211572,tt8516596,3.0,183
1211574,tt8516600,5.3,195
1211599,tt8517144,6.6,639
1211605,tt8517230,6.8,36
1211610,tt8517272,5.5,399
1211672,tt8518260,7.7,15
1211673,tt8518302,6.0,1561
1211680,tt8519380,6.3,458
1211731,tt8520912,5.8,8
1211765,tt8521500,5.0,482
1211796,tt8521718,6.3,13094
1211798,tt8521736,6.2,6097
1211799,tt8521782,4.8,75
1211801,tt8521876,5.7,24118
1211805,tt8521964,7.6,16
1211806,tt8522006,6.6,38780
1211837,tt8522820,7.4,6475
1211852,tt8523028,5.4,1484
1211855,tt8523050,7.2,6
1211871,tt8523292,6.5,452
1211874,tt8523334,6.5,4626
1211909,tt8524318,7.4,143
1211917,tt8524650,5.1,1032
1211934,tt8525070,5.0,615
1211940,tt8525556,3.9,12
1211953,tt8526010,9.3,78
1211955,tt8526038,5.6,254
1211972,tt8526168,5.2,9
1211990,tt8526316,6.2,47
1211994,tt8526344,6.1,98
1212000,tt8526370,6.4,7324
1212039,tt8526530,2.2,41
1212044,tt8526576,4.6,104
1212051,tt8526824,6.5,397
1212055,tt8526872,7.2,60775
1212081,tt8527738,5.9,101
1212160,tt8528674,3.6,29
1212165,tt8528798,5.7,12
1212167,tt8529066,5.0,127
1212168,tt8529070,6.3,536
1212170,tt8529134,5.9,914
1212171,tt8529186,6.1,2172
1212200,tt8530796,6.0,35
1212201,tt8530836,7.2,266
1212207,tt8530978,6.3,5294
1212219,tt8531044,5.4,533
1212242,tt8531262,6.4,29
1212255,tt8531464,1.9,138
1212264,tt8531650,5.7,36
1212267,tt8531740,4.6,161
1212333,tt8534294,5.9,118
1212340,tt8535180,5.0,4803
1212346,tt8535472,5.7,212
1212350,tt8535546,7.2,182
1212366,tt8535848,2.8,23
1212367,tt8535852,3.5,47
1212370,tt8535954,2.1,141
1212372,tt8535968,7.8,13001
1212409,tt8537296,3.4,61
1212421,tt8537562,8.2,12
1212423,tt8537578,5.8,703
1212436,tt8537984,5.2,157
1212441,tt8538552,5.8,993
1212446,tt8538720,5.0,133
1212459,tt8539280,4.7,781
1212486,tt8540100,3.5,186
1212488,tt8540196,6.7,33
1212492,tt8540590,3.4,85
1212538,tt8541440,5.0,144
1212539,tt8541460,8.7,17
1212555,tt8542190,6.3,156
1212675,tt8544498,6.7,46248
1212706,tt8545356,6.3,99
1212708,tt8545394,5.7,124
1212713,tt8545482,4.9,4309
1212719,tt8545636,4.1,522
1212787,tt8547768,3.2,753
1212814,tt8548792,3.5,3216
1212833,tt8549254,3.4,1107
1212844,tt8549590,6.3,269
1212845,tt8549744,4.5,265
1212849,tt8549902,4.6,115
1212859,tt8550054,6.3,14482
1212861,tt8550208,6.6,5851
1212864,tt8550264,6.1,58
1212866,tt8550276,9.5,26
1212874,tt8550514,5.6,930
1212942,tt8551054,3.7,123
1212948,tt8551250,6.2,32
1212954,tt8551348,4.8,14
1212958,tt8551680,4.1,178
1212965,tt8551868,4.2,586
1212969,tt8552226,2.0,141
1212971,tt8552406,4.5,333
1212975,tt8552834,6.1,62
1212980,tt8553134,6.1,363
1212981,tt8553192,6.5,469
1212990,tt8553606,6.7,1601
1213017,tt8554256,5.6,28
1213029,tt8554406,6.6,10
1213037,tt8554826,2.9,136
1213054,tt8555260,4.5,286
1213070,tt8555506,6.1,37
1213080,tt8555778,4.0,146
1213096,tt8557832,6.9,26
1213114,tt8558480,6.2,20
1213121,tt8558596,4.0,148
1213126,tt8558774,4.7,211
1213167,tt8559708,7.0,13
1213242,tt8560130,7.5,55
1213247,tt8560172,4.9,1981
1213261,tt8560754,3.1,42
1213265,tt8560814,6.9,110
1213285,tt8561086,8.0,5611
1213360,tt8561498,5.0,94
1213365,tt8561556,7.9,52
1213373,tt8561672,6.3,18
1213374,tt8561690,5.7,1983
1213375,tt8561698,5.4,169
1213382,tt8562068,5.7,15
1213383,tt8562100,7.1,709
1213386,tt8562562,7.4,2436
1213387,tt8562738,5.4,130
1213409,tt8563028,6.2,62
1213412,tt8563452,5.2,5265
1213418,tt8563656,5.7,581
1213453,tt8564600,5.1,385
1213528,tt8566864,4.0,106
1213549,tt8567168,4.8,84
1213555,tt8567342,6.3,1557
1213558,tt8567410,7.6,10
1213561,tt8567862,7.4,235
1213580,tt8569116,4.8,20
1213584,tt8569206,8.6,6229
1213590,tt8569390,6.6,790
1213597,tt8569578,5.2,1020
1213600,tt8569610,5.8,164
1213617,tt8571404,2.5,235
1213627,tt8571578,6.0,105
1213628,tt8571594,4.4,50
1213631,tt8571674,6.2,603
1213641,tt8571958,2.5,20
1213650,tt8572922,5.8,715
1213655,tt8573752,5.5,115
1213657,tt8574022,6.3,12
1213660,tt8574124,6.0,43
1213661,tt8574170,6.1,42
1213666,tt8574252,7.1,11947
1213669,tt8574270,6.6,236
1213704,tt8574848,6.0,119
1213734,tt8575408,6.4,94
1213819,tt8579238,4.9,34
1213835,tt8579674,8.2,572046
1213844,tt8579840,4.9,214
1213864,tt8580274,6.5,93574
1213869,tt8580348,6.6,1670
1213898,tt8581198,6.3,202
1213899,tt8581230,2.2,492
1213903,tt8581366,7.3,899
1213921,tt8581816,1.9,7
1213922,tt8581840,5.6,1163
1213947,tt8582056,4.9,67
1214012,tt8584048,4.0,76
1214024,tt8584722,6.2,1174
1214046,tt8585484,6.7,280
1214047,tt8585488,8.9,31
1214085,tt8585940,2.7,940
1214088,tt8586088,5.4,355
1214113,tt8586448,5.5,281
1214125,tt8586662,7.9,31
1214132,tt8586880,3.9,108
1214143,tt8587122,6.0,803
1214145,tt8587142,5.7,859
1214156,tt8588414,5.0,325
1214179,tt8589210,6.3,257
1214182,tt8589358,4.3,236
1214187,tt8589474,4.6,480
1214199,tt8589718,5.7,39
1214215,tt8589792,6.2,299
1214269,tt8590528,3.1,338
1214274,tt8590896,7.7,14035
1214279,tt8590992,6.4,332
1214280,tt8591008,6.2,113
1214289,tt8591260,5.7,315
1214305,tt8591792,5.8,2024
1214334,tt8592498,5.3,328
1214346,tt8593814,9.0,122
1214350,tt8593904,6.1,7364
1214352,tt8593930,1.8,248
1214361,tt8594012,6.7,686
1214386,tt8594376,5.8,3594
1214408,tt8594582,3.3,142
1214416,tt8594732,7.1,15
1214421,tt8594948,7.9,25
1214456,tt8595426,8.2,59
1214460,tt8595480,7.5,648
1214504,tt8597286,2.8,122
1214507,tt8597424,5.6,83
1214512,tt8597594,4.9,15941
1214563,tt8598534,7.3,20
1214576,tt8598776,2.0,12
1214577,tt8598802,6.7,85
1214610,tt8599512,5.8,87
1214615,tt8599572,4.8,56
1214618,tt8599746,5.9,1450
1214637,tt8601408,6.5,39
1214643,tt8601550,6.5,23
1214645,tt8601612,5.6,58
1214708,tt8602654,8.7,2094
1214722,tt8603122,7.0,498
1214761,tt8607728,4.6,31
1214771,tt8608144,6.9,30
1214813,tt8609814,4.7,57
1214820,tt8610036,5.5,1942
1214856,tt8610850,7.6,10
1214864,tt8610984,5.2,264
1214866,tt8610996,3.8,145
1214867,tt8611016,3.2,260
1214884,tt8611700,3.7,253
1214900,tt8612254,5.3,15
1214904,tt8612792,4.4,142
1214907,tt8612886,7.1,46
1214909,tt8613070,8.1,89467
1214930,tt8613876,4.9,6107
1214931,tt8613892,5.1,90
1214968,tt8614664,8.8,6
1214969,tt8614742,6.6,41
1214991,tt8615164,4.6,50
1215010,tt8615732,6.0,1159
1215013,tt8615764,6.0,108
1215015,tt8615816,4.1,148
1215016,tt8615822,5.1,14590
1215018,tt8615840,4.9,32
1215034,tt8616164,9.2,7
1215035,tt8616250,4.4,98
1215049,tt8617064,8.0,24
1215053,tt8617496,5.4,7
1215055,tt8617648,3.7,317
1215098,tt8618118,5.9,5075
1215104,tt8618370,6.8,51
1215107,tt8618412,6.0,70
1215129,tt8618712,3.1,98
1215131,tt8618718,4.3,452
1215145,tt8618972,5.0,85
1215169,tt8619856,5.9,34
1215173,tt8619974,5.9,23
1215175,tt8619980,6.3,7
1215186,tt8620078,4.1,522
1215190,tt8620154,6.5,1103
1215194,tt8620646,4.8,2123
1215202,tt8621438,8.8,662
1215217,tt8622174,8.0,13
1215218,tt8622232,2.2,974
1215221,tt8622286,5.8,168
1215223,tt8622348,5.6,281
1215243,tt8623162,4.1,94
1215248,tt8623904,6.5,77397
1215259,tt8625388,7.1,58
1215287,tt8628960,6.7,41
1215301,tt8629434,3.1,98
1215303,tt8629592,6.4,415
1215307,tt8629728,6.2,20
1215308,tt8629730,5.7,9
1215309,tt8629748,6.2,87819
1215311,tt8629776,5.4,54
1215322,tt8630054,6.0,189
1215334,tt8630154,6.5,549
1215362,tt8630424,3.9,447
1215372,tt8631174,6.5,561
1215374,tt8631326,5.7,143
1215377,tt8631432,2.7,153
1215382,tt8631800,5.5,148
1215422,tt8633250,6.4,36
1215426,tt8633296,1.7,955
1215437,tt8633430,6.6,14
1215439,tt8633462,8.0,33086
1215442,tt8633478,6.7,76833
1215448,tt8633506,4.7,72
1215456,tt8633542,3.4,236
1215458,tt8633560,5.3,911
1215461,tt8633748,6.0,1065
1215466,tt8633882,8.9,13
1215468,tt8633950,6.6,1409
1215480,tt8634326,3.4,31
1215484,tt8634348,3.2,2391
1215487,tt8634406,6.6,232
1215498,tt8634460,4.1,37
1215520,tt8635076,4.8,319
1215521,tt8635092,6.3,6891
1215523,tt8635134,2.9,123
1215541,tt8636690,5.6,182
1215547,tt8636926,2.5,152
1215559,tt8637302,5.7,45
1215566,tt8637424,6.4,55
1215567,tt8637428,7.5,63901
1215568,tt8637440,6.7,4706
1215591,tt8637970,6.2,36
1215607,tt8638524,3.6,1193
1215615,tt8638638,5.7,63
1215624,tt8639136,6.9,5447
1215629,tt8639316,3.3,147
1215631,tt8639326,3.9,1339
1215637,tt8639740,6.5,181
1215638,tt8640242,7.5,29
1215655,tt8640728,7.4,46
1215660,tt8640928,3.9,450
1215664,tt8640994,4.8,38
1215742,tt8644024,6.2,96
1215772,tt8645290,5.7,167
1215819,tt8647010,6.9,101
1215824,tt8647310,6.2,6123
1215831,tt8647400,6.5,8375
1215841,tt8648126,5.8,50
1215846,tt8648232,6.8,74
1215865,tt8648640,4.2,767
1215883,tt8648880,6.9,1543
1215905,tt8649186,7.7,18692
1215906,tt8649190,5.8,881
1215908,tt8649224,4.9,129
1215919,tt8649454,6.3,402
1215924,tt8649636,5.8,187
1215928,tt8650030,5.5,223
1215933,tt8650270,6.8,585
1215937,tt8650508,6.4,72
1215961,tt8650976,5.3,331
1215968,tt8651064,5.4,126
1215998,tt8651292,6.7,8
1216107,tt8652584,4.5,1661
1216111,tt8652636,6.1,73
1216116,tt8652728,7.5,25475
1216119,tt8652818,8.3,6574
1216159,tt8653638,6.8,105
1216171,tt8653804,1.2,30
1216173,tt8653824,6.7,262
1216174,tt8653840,6.4,186
1216217,tt8655470,7.4,9163
1216223,tt8655594,5.5,391
1216225,tt8655618,6.4,175
1216233,tt8655738,4.5,4584
1216234,tt8655740,5.8,141
1216265,tt8656220,4.4,38
1216287,tt8656642,2.7,36
1216292,tt8656686,5.7,125
1216316,tt8657270,3.8,502
1216323,tt8657468,4.2,1269
1216328,tt8657548,3.4,272
1216338,tt8657696,7.4,247
1216339,tt8657700,7.3,156
1216366,tt8659050,6.9,400
1216374,tt8659948,6.5,226
1216394,tt8660416,6.8,37
1216395,tt8660422,6.5,839
1216407,tt8660656,3.5,153
1216421,tt8660788,6.1,1153
1216422,tt8660842,4.2,376
1216435,tt8661030,6.4,24
1216443,tt8661178,7.3,61
1216448,tt8661260,6.1,27
1216452,tt8661308,6.1,8
1216474,tt8661814,6.5,1905
1216484,tt8662426,6.3,17
1216494,tt8663446,3.6,1792
1216497,tt8663516,5.7,51771
1216507,tt8664006,6.0,10
1216511,tt8664050,6.6,926
1216547,tt8664988,6.1,9165
1216566,tt8665364,6.7,16
1216576,tt8665546,3.3,167
1216580,tt8665606,7.1,106
1216583,tt8665634,8.1,3182
1216593,tt8665746,6.9,3049
1216594,tt8665760,6.3,20
1216598,tt8665784,7.5,741
1216599,tt8665790,4.8,127
1216621,tt8665900,6.1,1098
1216634,tt8666022,6.4,550
1216647,tt8666442,6.7,118
1216662,tt8667266,6.5,63
1216670,tt8667334,5.1,1130
1216690,tt8667502,7.1,54
1216697,tt8667650,4.4,209
1216717,tt8668312,6.1,360
1216726,tt8668488,3.9,18
1216736,tt8668610,7.3,7
1216755,tt8669070,6.8,418
1216774,tt8669354,6.3,416
1216775,tt8669356,5.9,668
1216815,tt8671416,5.9,29
1216820,tt8671462,4.4,3347
1216837,tt8671562,5.3,16
1216859,tt8672182,7.2,33
1216866,tt8672350,6.9,956
1216870,tt8672504,7.2,36
1216871,tt8672508,6.1,127
1216872,tt8672516,7.3,448
1216873,tt8672520,7.8,301
1216908,tt8674092,4.8,10
1216909,tt8674158,5.2,186
1216913,tt8674464,4.3,272
1216924,tt8674684,3.8,6
1216931,tt8675162,3.8,129
1216938,tt8675288,4.9,1770
1216943,tt8675532,4.7,828
1216957,tt8676424,6.4,163
1216958,tt8676426,6.5,1940
1216959,tt8676514,6.4,30
1216965,tt8676760,7.2,57
1216967,tt8676846,3.7,112
1216975,tt8676984,6.5,315
1217010,tt8677444,5.0,116
1217044,tt8679036,5.3,96
1217059,tt8679574,6.6,163
1217065,tt8680254,8.5,143
1217098,tt8680840,2.0,29
1217112,tt8681068,7.5,56
1217131,tt8681272,8.0,132
1217142,tt8681370,4.8,42
1217144,tt8681422,6.7,1618
1217149,tt8681590,7.3,19
1217165,tt8682096,5.6,372
1217184,tt8682630,8.5,28
1217185,tt8682654,7.4,35
1217212,tt8682932,5.9,137
1217226,tt8683116,6.3,34
1217251,tt8684374,5.4,80
1217284,tt8684670,6.7,297
1217290,tt8684786,4.6,75
1217311,tt8685252,8.1,62
1217341,tt8685520,3.3,830
1217348,tt8685672,5.1,61
1217362,tt8685802,7.2,269
1217364,tt8685842,7.6,11
1217378,tt8686074,7.2,172
1217410,tt8686460,6.4,77
1217436,tt8688024,3.0,37
1217437,tt8688048,2.9,153
1217448,tt8688634,6.6,66771
1217458,tt8688864,5.0,31
1217459,tt8688912,7.7,1828
1217476,tt8689270,4.9,274
1217477,tt8689290,4.9,4731
1217515,tt8689644,6.6,626
1217520,tt8689858,4.3,106
1217533,tt8690486,6.8,278
1217567,tt8690948,6.0,605
1217576,tt8691696,6.4,16
1217656,tt8694228,4.9,1562
1217672,tt8694428,6.3,15
1217695,tt8694588,6.2,377
1217697,tt8694668,4.4,87
1217715,tt8695030,5.4,77721
1217719,tt8695086,3.6,19
1217734,tt8695798,6.5,48
1217738,tt8696026,3.7,84
1217744,tt8696294,7.8,9
1217749,tt8696440,6.8,2679
1217750,tt8696442,4.6,234
1217754,tt8696480,2.8,94
1217788,tt8697454,3.6,59
1217796,tt8697718,5.6,46
1217810,tt8698020,5.0,44
1217866,tt8698956,5.6,8611
1217871,tt8699310,5.5,71
1217932,tt8701132,5.6,163
1217934,tt8701182,6.9,13
1217947,tt8702008,5.7,351
1217957,tt8702506,7.2,27
1217983,tt8702944,4.4,26
1217989,tt8702994,2.8,39
1218013,tt8703882,5.4,220
1218014,tt8703884,6.8,1195
1218067,tt8705364,7.8,9
1218069,tt8705434,4.6,11
1218090,tt8706138,3.6,101
1218093,tt8706238,4.8,173
1218097,tt8706358,8.8,8
1218122,tt8706856,7.1,48
1218126,tt8706884,5.8,1520
1218131,tt8706964,6.6,200
1218133,tt8706988,5.8,1518
1218138,tt8707008,4.3,1561
1218150,tt8707374,5.3,4437
1218169,tt8707566,1.9,105
1218170,tt8707574,6.6,21
1218176,tt8707922,5.3,17205
1218183,tt8708174,7.6,10
1218191,tt8708304,4.8,2785
1218211,tt8708564,4.8,629
1218222,tt8708802,6.6,787
1218234,tt8708978,8.7,10
1218241,tt8709036,5.3,10788
1218242,tt8709044,5.2,675
1218282,tt8709338,5.3,402
1218287,tt8709364,6.0,67
1218291,tt8709452,4.8,304
1218292,tt8709508,5.8,32
1218296,tt8709688,7.2,56
1218313,tt8710116,6.5,12
1218315,tt8710128,6.4,156
1218318,tt8710194,8.1,18
1218344,tt8710596,6.2,5370
1218353,tt8710832,1.8,368
1218355,tt8710974,5.7,55
1218382,tt8712750,3.9,1881
1218447,tt8714518,3.8,5
1218486,tt8714776,8.1,83
1218504,tt8716014,4.9,235
1218508,tt8716196,7.4,153
1218509,tt8716236,5.6,10
1218511,tt8716282,3.2,63
1218516,tt8716800,4.6,1088
1218522,tt8716948,9.0,11
1218524,tt8717018,4.6,414
1218528,tt8717064,7.1,82
1218534,tt8717236,7.1,14
1218540,tt8717296,2.8,222
1218562,tt8717446,6.6,4760
1218585,tt8717938,5.7,13
1218587,tt8717974,5.6,45
1218589,tt8718066,6.1,262
1218592,tt8718114,5.1,77
1218594,tt8718158,6.2,15376
1218595,tt8718300,4.7,7825
1218627,tt8718786,5.4,49
1218645,tt8719100,6.7,58
1218702,tt8721424,7.5,103115
1218706,tt8721556,7.3,8285
1218727,tt8722030,2.2,42
1218742,tt8722346,7.1,31425
1218743,tt8722440,4.6,816
1218749,tt8722624,6.1,886
1218754,tt8723010,6.0,18
1218760,tt8723216,4.6,2387
1218761,tt8723270,7.8,54
1218773,tt8723412,4.8,37
1218785,tt8723756,6.1,53
1218814,tt8724130,6.3,151
1218842,tt8725480,5.9,90
1218845,tt8725704,5.8,69
1218852,tt8725958,6.7,1480
1218853,tt8726008,6.4,397
1218854,tt8726098,6.4,1326
1218857,tt8726116,6.2,1322
1218859,tt8726180,5.8,1020
1218882,tt8727256,5.0,7
1218903,tt8727708,7.4,8
1218957,tt8730564,4.1,8
1218964,tt8730696,8.8,15
1218974,tt8730732,8.5,14
1218995,tt8731012,5.1,72
1218997,tt8731042,6.5,411
1219004,tt8731138,7.0,729
1219005,tt8731156,6.5,165
1219039,tt8732586,5.4,5
1219047,tt8733014,6.8,653
1219124,tt8733324,5.8,8
1219138,tt8733760,6.4,10
1219140,tt8733858,6.3,30
1219142,tt8733898,7.0,3667
1219145,tt8734436,7.6,5
1219148,tt8734578,7.2,90
1219169,tt8735442,4.9,18
1219218,tt8736310,5.0,84
1219220,tt8736336,7.0,2842
1219231,tt8736742,4.8,93
1219246,tt8737120,5.5,13
1219247,tt8737124,4.9,222
1219250,tt8737152,8.8,10840
1219289,tt8737608,6.4,2681
1219290,tt8737614,7.2,4495
1219320,tt8737874,3.2,24
1219342,tt8738964,7.4,5805
1219363,tt8739582,5.7,1156
1219379,tt8739752,7.2,10081
1219385,tt8740320,7.0,68
1219387,tt8740332,3.6,230
1219389,tt8740540,6.6,11
1219393,tt8740778,6.5,4723
1219394,tt8740780,5.2,216
1219396,tt8740898,5.4,546
1219426,tt8741558,5.3,856
1219428,tt8741612,6.8,17
1219447,tt8741984,2.7,171
1219472,tt8742774,7.7,406
1219483,tt8743032,5.0,3877
1219486,tt8743064,5.2,10880
1219490,tt8743090,7.6,420
1219508,tt8743262,6.8,331
1219530,tt8744094,6.1,1064
1219544,tt8744608,6.0,406
1219563,tt8745960,6.0,8765
1219568,tt8746192,6.4,121
1219612,tt8746530,6.3,12
1219617,tt8746608,6.8,5
1219619,tt8746682,6.6,9
1219632,tt8746914,6.2,322
1219640,tt8747102,7.2,99
1219646,tt8747126,6.9,32
1219649,tt8747160,5.3,7935
1219655,tt8747304,6.2,337
1219656,tt8747308,6.8,1342
1219661,tt8747432,5.8,5
1219662,tt8747450,6.9,7074
1219664,tt8747460,7.5,921
1219675,tt8747560,8.4,1806
1219681,tt8747696,6.3,165
1219690,tt8747842,6.8,45
1219706,tt8748236,4.4,553
1219707,tt8748256,5.8,3312
1219713,tt8748608,5.0,3226
1219725,tt8749044,7.6,16
1219738,tt8749922,4.9,904
1219739,tt8749962,7.0,1005
1219742,tt8750122,4.1,1002
1219743,tt8750124,5.1,7
1219751,tt8750356,6.3,7
1219757,tt8750570,6.2,9938
1219816,tt8751804,6.7,1575
1219828,tt8751928,5.6,1076
1219835,tt8751976,4.8,1112
1219836,tt8751994,7.6,250
1219856,tt8752172,5.6,60
1219868,tt8752474,6.4,9370
1219869,tt8752498,5.9,7204
1219882,tt8753438,6.3,1239
1219887,tt8753660,5.5,1583
1219892,tt8753724,5.8,6
1219954,tt8755316,6.2,1733
1219962,tt8755418,6.2,35
1219975,tt8755500,5.2,131
1220067,tt8756966,4.1,19
1220072,tt8757162,6.5,101
1220073,tt8757198,9.3,60
1220074,tt8757258,6.8,86
1220119,tt8757908,4.8,121
1220121,tt8758086,4.9,3763
1220201,tt8759834,4.9,1265
1220220,tt8760230,3.5,8
1220222,tt8760280,6.3,5077
1220244,tt8760550,2.2,763
1220246,tt8760578,6.6,17
1220250,tt8760670,6.6,347
1220283,tt8761374,5.2,299
1220284,tt8761382,5.5,122
1220299,tt8761716,5.8,6
1220304,tt8761814,5.7,1118
1220339,tt8763008,5.7,520
1220343,tt8763198,3.4,355
1220356,tt8763994,4.5,11
1220363,tt8764084,8.1,79
1220367,tt8764144,2.5,332
1220369,tt8764358,4.6,2180
1220378,tt8764582,6.3,149
1220386,tt8764762,3.3,70
1220392,tt8764942,8.5,44
1220410,tt8765496,5.9,4358
1220416,tt8765580,5.0,1621
1220420,tt8765666,4.5,164
1220421,tt8765700,4.3,208
1220430,tt8766120,6.9,517
1220431,tt8766224,7.1,286
1220435,tt8766510,7.9,21
1220454,tt8767908,6.8,7760
1220498,tt8768526,9.0,8
1220509,tt8768868,8.5,49
1220510,tt8768884,5.2,95
1220511,tt8768908,7.6,5
1220513,tt8769032,6.8,2737
1220514,tt8769146,5.1,1459
1220519,tt8769226,6.5,63
1220522,tt8769244,4.3,62
1220526,tt8769300,5.5,1664
1220533,tt8769370,4.1,21
1220535,tt8769528,5.5,293
1220547,tt8769848,5.8,1850
1220567,tt8770976,5.1,655
1220608,tt8772262,7.1,306366
1220695,tt8773020,7.1,463
1220700,tt8773094,5.2,123
1220740,tt8773586,6.0,50
1220742,tt8773662,5.2,390
1220743,tt8773700,3.7,224
1220760,tt8774100,6.1,55
1220768,tt8774202,8.6,15
1220772,tt8774260,6.4,478
1220777,tt8774388,3.5,1023
1220780,tt8774490,6.0,114
1220785,tt8774708,4.4,209
1220786,tt8774740,6.0,31
1220790,tt8774798,5.6,1814
1220802,tt8775056,4.5,778
1220816,tt8776686,5.0,682
1220831,tt8777022,5.1,1641
1220843,tt8777368,2.6,22
1220880,tt8777758,6.4,42
1220894,tt8778040,2.2,202
1220924,tt8778296,3.8,331
1220933,tt8778402,8.0,8
1220936,tt8778584,7.3,27
1220937,tt8778658,5.1,204
1220942,tt8779020,6.8,187
1220960,tt8779424,8.9,36
1220961,tt8779474,6.8,175
1220984,tt8780094,5.1,24
1221012,tt8781414,6.7,35516
1221015,tt8781538,6.8,109
1221020,tt8781980,6.5,21
1221059,tt8782956,4.1,240
1221081,tt8783130,4.0,159
1221083,tt8783146,2.4,785
1221084,tt8783154,6.6,20
1221106,tt8783532,6.5,2714
1221113,tt8783798,3.7,143
1221120,tt8783976,6.3,86
1221140,tt8784388,5.6,333
1221161,tt8784906,8.4,1115
1221162,tt8784950,7.5,6
1221163,tt8784956,5.4,55026
1221167,tt8785010,5.3,14
1221170,tt8785030,6.2,286
1221172,tt8785046,4.9,86
1221180,tt8785134,6.6,1346
1221181,tt8785138,5.2,30
1221184,tt8785154,5.5,266
1221195,tt8785322,5.1,258
1221204,tt8785426,3.9,1657
1221207,tt8785486,6.4,246
1221222,tt8786106,5.4,599
1221232,tt8786654,5.9,7392
1221238,tt8787116,5.2,444
1221273,tt8787632,5.2,2188
1221286,tt8787834,2.9,172
1221310,tt8788334,4.3,26
1221342,tt8789416,4.6,246
1221348,tt8789704,7.2,86
1221373,tt8790384,3.9,88
1221377,tt8790552,4.6,263
1221379,tt8790606,6.7,142
1221426,tt8791968,4.6,165
1221432,tt8792094,3.5,8
1221499,tt8792882,6.4,561
1221503,tt8793082,3.3,124
1221510,tt8793286,2.9,12
1221531,tt8793946,5.7,8
1221532,tt8793950,5.9,120
1221538,tt8794030,4.1,20
1221542,tt8794186,6.2,116
1221559,tt8795582,6.9,2054
1221564,tt8795782,5.1,156
1221629,tt8797064,7.5,49
1221661,tt8798232,3.0,9
1221678,tt8799390,6.0,74
1221698,tt8800062,7.8,36
1221713,tt8800266,6.7,8359
1221721,tt8800384,5.9,1530
1221762,tt8801520,8.4,39
1221767,tt8801582,6.2,105
1221768,tt8801584,5.9,1553
1221790,tt8802088,5.5,108
1221822,tt8803724,7.0,13
1221859,tt8804580,4.3,6467
1221868,tt8804688,5.8,168
1221872,tt8804830,2.7,210
1221902,tt8805374,4.9,681
1221932,tt8806104,5.7,2861
1221944,tt8806252,4.0,72
1221962,tt8806520,7.1,54
1221974,tt8806768,5.6,1766
1221978,tt8806886,6.9,937
